time,channel1,channel2,channel3,channel4,channel5
1.028,-0.008226072775452,-0.008372936452183,-0.010755234053362,0.012258970013337,0.018280020151141
1.032,-0.00822227436967,-0.008374763533445,-0.010754921526304,0.012260172040483,0.018277159326533
1.036,-0.008217971112486,-0.008373417263041,-0.010755402337162,0.01226154235143,0.018268624933794
1.04,-0.008211191679381,-0.008369811181602,-0.010757950634712,0.012260700932427,0.018261388730374
1.044,-0.008209364598119,-0.00836839278957,-0.010759176702401,0.012256565959044,0.018263624500866
1.048,-0.008212369665985,-0.008371061289834,-0.010757614067111,0.012250627944942,0.01826595643353
1.052,-0.008217562423257,-0.008369690978888,-0.010752709796354,0.012253368566835,0.018262254189919
1.056,-0.008210302179293,-0.008367335005681,-0.010747108349853,0.012254450391267,0.018252998580893
1.06,-0.008213667855303,-0.008369618857259,-0.010746916025509,0.012253176242492,0.018255667081158
1.064,-0.008220327085693,-0.008367719654368,-0.010749175836544,0.012254137864209,0.018264081271181
1.068,-0.008219004855832,-0.008369618857259,-0.010747300674196,0.01225308008032,0.018261869541232
1.072,-0.008215230490593,-0.008370027546489,-0.010742612768326,0.012254161904752,0.018255859405501
1.076,-0.008207417314142,-0.008366782073194,-0.010741098214122,0.012259018094423,0.018253359189037
1.08,-0.008210206017121,-0.008364353978358,-0.010742853173755,0.01226310498672,0.018257950932735
1.084,-0.008210254098207,-0.008366108937992,-0.010746747741709,0.012260460526998,0.018251772513204
1.088,-0.008204171840847,-0.008363704883699,-0.010751171201607,0.012259018094423,0.018235641308901
1.092,-0.008197584732086,-0.00836305578904,-0.010753791620786,0.01224798348522,0.018242036093319
1.096,-0.008201214854067,-0.008366277221792,-0.010754368593816,0.012240218389855,0.018252686053835
1.1,-0.008210903192866,-0.008366084897449,-0.010752613634183,0.012249233593452,0.018241002349973
1.104,-0.008216672923168,-0.008368200465226,-0.010758912256429,0.012252935837063,0.018231890984204
1.108,-0.008214485233762,-0.008366445505593,-0.010771870109066,0.012254931202125,0.018235088376413
1.112,-0.008218019193572,-0.008367286924595,-0.010771341217122,0.012255075445383,0.0182354730251
1.116,-0.008220279004607,-0.008368056221969,-0.010763720365014,0.012258849810622,0.018237540511792
1.12,-0.008219581828862,-0.008368368749027,-0.010758647810457,0.012263633878664,0.018232203511262
1.124,-0.008211985017298,-0.008370460276261,-0.010752541512554,0.012262984784005,0.018231722700404
1.128,-0.008211912895669,-0.008370508357347,-0.010754633039788,0.01226171063523,0.018232900687007
1.132,-0.008214581395934,-0.00836839278957,-0.010760282567376,0.012258657486279,0.018227972375708
1.136,-0.008216793125883,-0.008371253614178,-0.010758239121227,0.012252527147833,0.018219678388398
1.14,-0.008217802828686,-0.008372046952094,-0.010751171201607,0.012240386673656,0.018218019590937
1.144,-0.008217586463799,-0.008367094600252,-0.010746747741709,0.01225291179652,0.018216961807048
1.148,-0.008216456558282,-0.008362791343068,-0.010745040863161,0.012259378702567,0.018215807860987
1.152,-0.008221769518268,-0.008362334572752,-0.010744824498275,0.012262816500205,0.018207105184448
1.156,-0.008221529112839,-0.008364906910845,-0.010741939633124,0.012268345825078,0.018194916629185
1.16,-0.008206503773511,-0.00836543580279,-0.0107384537544,0.012265821568071,0.018198306345738
1.164,-0.008193906529018,-0.008361469113207,-0.010736338186622,0.012261975081202,0.018208162968337
1.168,-0.008201936070355,-0.008361709518636,-0.010739126889602,0.012270797960456,0.018203739508439
1.172,-0.008208258733144,-0.008359305464344,-0.010743574390043,0.012271398974029,0.018191574993719
